0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
0030|004|000|000
